fecha,tweet,candidato,retweets,replies,likes,quotes,impresiones,valencia,emocion,postura,tono,amabilidad,legibilidad,controversialidad,informatividad,sensitivo
2023-05-15,"“Me acusan a mí, el señor Curruchiche y la FECI, de conspirar para obstruir la administración de la justicia”, afirmó Mulet. Aquí el contexto de las declaraciones 👇 https://t.co/RoKwzriF99",edmond mulet,38,1,64,1,5651,negativo,enojo,desaprobación,serio,0.5,1.0,0.7,0.9,False
2023-05-15,"#LaUrnaNF 🗳️ | El binomio del partido Cabal, Edmond Mulet y Max Santa Cruz brindaron una conferencia de prensa donde denunciaron persecución política en su contra tras el amparo que Rafael Curruchiche presentó en su contra ante la CC. 🧵
✍🏻 @jovannagarcon 
📷 @EdwinBercian89 https://t.co/sAhDNL52gZ",edmond mulet,3,1,14,1,5383,negativo,enojo,desaprobación,informativo,0.5,1.0,0.8,0.9,False
2023-05-15,Dr Edmond Mulet aclara las acusaciones falsas sobre las adopciones ilegales. 👇 https://t.co/ChNoHyZfU4,edmond mulet,1,0,1,0,211,neutro,otro,información,serio,0.8,1.0,0.2,1.0,False
2023-05-15,"Este 25 de Junio #HagamosLoCorrecto…

- Vota por el Partido CABAL de la Estrellita Azul.

- Vota por el Dr. Edmond Mulet Presidente.

- Vota por el Prof. Rolbin Campos Alcalde.

Porque Guatemala y Barberena merece #UnNuevoComienzo con Gente Cabal.

#YoVotoCabal
#EleccionesGT2023 https://t.co/YcHpz41q3v",edmond mulet,0,0,1,0,21,positivo,esperanza,aprobación,informativo,0.8,0.9,0.2,0.9,False
2023-05-15,#Nacionales | El candidato presidencial Edmond Mulet dió a conocer su opinión sobre el amparo que presentó el Ministerio Público por medio de la Fiscalía Especial Contra la Impunidad  (1/2) https://t.co/HryIADVoxz,edmond mulet,1,1,3,0,2952,neutro,otro,información,informativo,0.8,1.0,0.2,0.9,False
2023-05-15,"#NuestroPoderDeElegir 🗳️🇬🇹| ¿Quieres saber más de Edmond Mulet? 👀

Busca mañana la versión impresa de #NuestroDiario 📰 y descarga #NDPlay 📱 para ver la entrevista con el candidato a la presidencia. https://t.co/KH3YN4P5KH",edmond mulet,0,2,4,0,1527,neutro,otro,esperanza,informativo,0.8,1.0,0.2,0.9,False
2023-05-15,"#GUATEVOTA2023 El binomio presidencial del partido Cabal, conformado por Edmond Mulet y Max Santa Cruz, brinda conferencia de prensa. Denuncia una supuesta persecución política y campaña de desinformación, por medio de la cual, según el presidenciable, se intenta bloquear su… https://t.co/m8nutpncKy https://t.co/NJpN2Y7dZE",edmond mulet,1,5,4,0,5352,negativo,enojo,desaprobación,informativo,0.4,0.8,0.7,0.9,False
2023-05-15,"#EUElecciones2023 El binomio presidencial del partido Cabal, conformado por Edmond Mulet y Max Santa Cruz, brinda conferencia de prensa. Denuncia una supuesta persecución política y campaña de desinformación, por medio de la cual, según el presidenciable, se intenta bloquear su… https://t.co/wNljJ0wxnF https://t.co/N0bspt82WH",edmond mulet,2,5,16,1,21292,negativo,enojo,desaprobación,informativo,0.5,0.8,0.7,0.9,False
2023-05-15,"👥 ELECCIONES 2023 | Edmond Mulet responde a Carlos Pineda: ""Soy viejo pero no pendejo"" (video)

Esto fue lo que dijo en sus redes sociales luego que lo llamaran ""viejito"": 

https://t.co/frtYxeJdrO https://t.co/LRMMW8AHzR",edmond mulet,45,12,161,1,22430,neutro,disgusto,desaprobación,asertivo,0.5,1.0,0.7,0.8,False
2023-05-15,"#AhoraLH | El candidato a la Presidencia, Edmond Mulet, realiza una conferencia de prensa sobre la persecución política y campaña de desinformación.

🎥: José Orozco/LH https://t.co/XmJM4yTUGt",edmond mulet,1,4,9,0,4539,neutro,otro,esperanza,informativo,0.8,1.0,0.4,0.9,False
2023-05-16,"Check out Edmond Mulet's video! #TikTok https://t.co/joJG5Sp5Sy

¿Rompido o roto? 🤣🤣🤣🤣🤣",edmond mulet,0,0,0,0,36,neutro,humorístico,indiferencia,humorístico,0.8,1.0,0.2,0.3,False
2023-05-16,HUMOR EDMOND MULET https://t.co/Nn5jq9N1vM,edmond mulet,0,0,0,0,56,neutro,humorístico,otro,humorístico,0.8,1.0,0.2,0.2,False
2023-05-16,"Serie de entrevistas con los #Presidenciables2023 

((( Al Aire ))) en Radio Cadena  SONORA Edmond Mulet del partido político CABAL https://t.co/Ownl8xgA9D",edmond mulet,2,1,3,0,2375,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.9,True
2023-05-16,"Serie de entrevistas con los #Presidenciables2023 

((( Al Aire ))) en Radio Cadena  SONORA Edmond Mulet del partido político CABAL https://t.co/oHTkl73kIk",edmond mulet,2,0,1,0,2276,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.9,True
2023-05-16,"Ve puesss!!! Alguien que se atreve
https://t.co/bQ5TkPsE2e",edmond mulet,1,2,17,0,1875,positivo,sorpresa,aprobación,humorístico,0.8,1.0,0.2,0.2,False
2023-05-16,"#LaUrnaNF🗳
CONTEXTOS| El partido CABAL es sinónimo de Edmond Mulet, su candidato a la presidencia. El origen de esta agrupación proviene del partido Humanista, que postuló al ‘doctor’ en 2015 para dirigir el Ejecutivo.
✍🏽 @sofismenchu 
📸 @EdwinBercian89 
https://t.co/omL9qWYqnG https://t.co/SmCgZZ8n4F",edmond mulet,7,1,15,0,2138,neutro,otro,información,informativo,0.8,0.9,0.2,0.9,False
2023-05-16,"El político mostró su rechazo total a las noticias que lo señalan como involucrado en una red de trata de personas.
https://t.co/umuOAXXfxf",edmond mulet,0,6,4,0,3990,negativo,enojo,desaprobación,serio,0.2,0.9,0.8,0.9,False
2023-05-16,"#EUElecciones2023 Edmond Mulet, candidato presidencial de Cabal, aseguró que existe un campaña negra en redes sociales, así como acusaciones espurias de parte de la FECI.

🗳️🇬🇹 #Elecciones2023 #EleccionesGT  #GUATEVOTA2023 

https://t.co/UbWCZ8y1Dh",edmond mulet,3,0,10,1,7397,negativo,enojo,desconfianza,informativo,0.5,1.0,0.7,0.9,False
2023-05-16,"Carlos Pineda es NARCO según lo indico Edmond Mulet en su página de Youtube y presenta pruebas.

Fuente:
Plaza Pública 
Prensa libre 
soy 502
Y Edmond Mulet / Youtube 

https://t.co/hq4En2yhtr https://t.co/NGCX47XfEa",edmond mulet,0,0,2,0,176,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-16,"Carlos Pineda es NARCO según lo indico Edmond Mulet en su página de Youtube y presenta pruebas.

Fuente:
Plaza Pública 
Prensa libre 
soy 502
Y Edmond Mulet / Youtube 

https://t.co/lgfVbzGyam https://t.co/7lLKz4T4Pe",edmond mulet,5,4,11,1,778,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-17,"👤ELECCIONES 2023 ⎪""Se dice roto"": el video de Edmond Mulet en el que se burla de Carlos Pineda

Estos son los videos en los que Mulet le responde a Pineda:

https://t.co/kMt1SZPjHd https://t.co/cDukwZ34Vi",edmond mulet,25,11,134,9,36171,negativo,disgusto,desaprobación,informativo,0.5,1.0,0.7,0.8,False
2023-05-17,"Este 25 de Junio #HagamosLoCorrecto…

Marca con una X la Estrellita Azul del Partido CABAL.

- Vota por el Prof. Rolbin Campos Alcalde.
- Vota por el Dr. Edmond Mulet Presidente.

#SomosCabalBarberena
#UnNuevoComienzo
#EleccionesGT2023 https://t.co/LPUBUvWeIH",edmond mulet,1,0,3,0,130,positivo,esperanza,aprobación,informativo,0.8,0.9,0.2,0.9,False
2023-05-17,Este Edmond Mulet como me cae de bien con sus respuestas  en tik tok hacía Carlos Pineda 🤣,edmond mulet,0,0,0,0,213,positivo,humorístico,aprobación,humorístico,0.8,1.0,0.2,0.6,False
2023-05-17,"🗳 Conoce la trayectoria académica, profesional y otros datos relevantes del binomio presidencial del partido Cabal.

Está integrado por:
➡ Edmond Mulet, candidato a presidente
➡ Max Santa Cruz, candidato a vicepresidente

#EleccionesVisibles #EleccionesGuatemala… https://t.co/BP50lEIf0t https://t.co/r9ZVyV4dmP",edmond mulet,2,4,14,2,2683,neutro,otro,informativo,serio,0.8,1.0,0.2,1.0,False
2023-05-17,"🗳 Conoce la trayectoria académica, profesional y otros datos relevantes del binomio presidencial del partido Cabal.

Está integrado por:
➡ Edmond Mulet, candidato a presidente
➡ Max Santa Cruz, candidato a vicepresidente.

#EleccionesVisibles #EleccionesGuatemala… https://t.co/pQyVu1YfTz https://t.co/CqJFBjQn4t",edmond mulet,0,0,0,0,64,neutro,otro,informativo,serio,0.8,1.0,0.2,1.0,False
2023-05-17,"#AmoGuatemala Edmond Mulet un vulgar delincuente roba niños que ahora quiere ser presidente de Guatemala, lea la opinión de Vladimir Alvarado aquí https://t.co/HAPdzRHg5W",edmond mulet,0,0,0,0,30,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.7,False
2023-05-17,"#LaLinterna 🔦| Medicinas gratis para todos ofrece Edmond Mulet.📣

¿Es viable este ofrecimiento?

En este 🧵@marianac_ovalle periodista de @concriteriogtte cuenta por qué es #Engañoso 🟣 https://t.co/rn22RpdeWN",edmond mulet,1,1,2,0,617,negativo,desilusión,desaprobación,informativo,0.8,1.0,0.5,1.0,False
2023-05-17,Ojalá Edmond Mulet me hubiera vendido a una familia europea cuando era niño 😔,edmond mulet,1,0,9,0,545,negativo,disgusto,desaprobación,irónico,0.2,1.0,0.8,0.6,False
2023-05-17,"Red Internacional USA.Breaking News  pasa polígrafo  Edmond  Mulet de inteligencia artificial, después 42 años que  muchos netcenter atacaran su pasado de adopción de niños. (IA )de clara  hombre integro,honesto y inteligente . Bienvenido presidente  del futuro Mulet  2024/2028 https://t.co/NhdDNxrOGX",edmond mulet,0,0,0,0,40,positivo,esperanza,aprobación,informativo,0.8,0.9,0.5,0.9,False
2023-05-17,"nunca votaría por Edmond Mulet, pero a mí esto me pareció increíble JAJAJAJAJAJJAJAJAJAJJAJAJA https://t.co/PS3l5plfWE",edmond mulet,0,0,2,0,240,negativo,risa,desaprobación,humorístico,0.8,1.0,0.5,0.6,False
2023-05-18,"#NuestroPoderDeElegir 🗳️| El candidato presidencial Edmond Mulet contó sus gustos musicales en #NuestroDiario.

Escucha el podcast aquí: https://t.co/q3ZCQgBT7S https://t.co/FzMAsT1BPn",edmond mulet,0,0,2,0,2526,neutro,otro,indiferencia,informativo,1.0,1.0,0.0,1.0,False
2023-05-18,"Estamos listos para el Cuarto Foro Presidenciables 2023, hoy presentaremos propuestas sobre ECONOMÍA. 

Dr. Edmond Mulet Presidenciable por el Partido CABAL.

#SomosGenteCabal
#UnNuevoComienzo
#Elecciones2023
#HagamosLoCorrecto
#ForoPresidenciables https://t.co/SY10mlg74n",edmond mulet,0,0,1,0,122,positivo,esperanza,aprobación,informativo,1.0,1.0,0.2,1.0,False
2023-05-18,"#NuestroPoderDeElegir🗳️| Edmond Mulet habla de sus gustos deportivos.

Conoce al candidato presidencial en este podcast: https://t.co/3Y1xBlzEVQ https://t.co/b36pXRjitU",edmond mulet,0,0,8,0,3485,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.9,False
2023-05-18,"Edmond Mulet, candidato de Cabal, se burla de Carlos Pineda de Prosperidad Ciudadana en un video que ha dado mucho de qué hablar. https://t.co/nbKTeI1mf0",edmond mulet,0,0,1,0,290,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-18,"#ElLadoHumano 🗳️| El candidato presidencial Edmond Mulet compartió con #NuestroDiario anécdotas personales.

Entérate de más aquí: https://t.co/bFEvmnAp7J https://t.co/9lpN44heKB",edmond mulet,0,2,1,0,1165,neutro,otro,indiferencia,informativo,1.0,1.0,0.0,1.0,False
2023-05-18,"#SeBuscaPresidente 🗳️| El candidato a la presidencia Edmond Mulet pasó por una entrevista laboral en #NuestroDiario para ocupar el puesto de mandatario.

Conoce los detalles aquí: https://t.co/cxYXL4qrkY https://t.co/5gifidtVzC",edmond mulet,1,0,7,0,2810,neutro,otro,indiferencia,informativo,1.0,1.0,0.0,1.0,False
2023-05-18,"🤣 río mucho con los TikTok de Mulet 🤣

¡Echa un vistazo al vídeo de Edmond Mulet! #TikTok https://t.co/d88RN559uc",edmond mulet,0,0,2,0,141,positivo,felicidad,aprobación,humorístico,0.9,1.0,0.2,0.6,True
2023-05-18,"#NuestroPoderDeElegir 🗳️| ¿Cuál es la propuesta de gobierno del candidato Edmond Mulet?  

Ve la entrevista que otorgó a #NuestroDiario aquí: https://t.co/sOn7Q7VHPy https://t.co/TvfbA8s4mS",edmond mulet,0,1,2,0,2626,neutro,otro,indiferencia,informativo,1.0,1.0,0.0,1.0,False
2023-05-18,"Creo, sospecho que Edmond Mulet se consiguió un asesor de TikTok pero de primera!",edmond mulet,0,0,1,0,170,neutro,sospecha,indiferencia,humorístico,0.8,1.0,0.2,0.6,False
2023-05-19,"Empezaron con Thelma Cabrera y Jordán Rodas del MLP, Roberto Arzú de Podemos y ahora Carlos Pineda de Prosperidad Ciudadana.

¿Quién sigue? Edmond Mulet.

Definitivamente están sacado a todos los que representan un peligro para régimen que quiere imponer a su candidata.",edmond mulet,124,22,594,14,49088,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
2023-05-19,"Carlos Pineda es NARCO según lo indico Edmond Mulet en su página de Youtube y presenta pruebas.

Fuente:
Plaza Pública 
Prensa libre 
soy 502
Y Edmond Mulet / Youtube 

https://t.co/bRbBuzENEo https://t.co/MbVEbYzoMh",edmond mulet,0,0,0,0,139,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-19,"Carlos Pineda es NARCO según lo indico Edmond Mulet en su página de Youtube y presenta pruebas.

Fuente:
Plaza Pública 
Prensa libre 
soy 502
Y Edmond Mulet / Youtube 

https://t.co/fFq6LrkcaR https://t.co/0OJHapdP4h",edmond mulet,1,1,1,0,150,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-19,"Carlos Pineda es NARCO según lo indico Edmond Mulet en su página de Youtube y presenta pruebas.

Fuente:
Plaza Pública 
Prensa libre 
soy 502
Y Edmond Mulet / Youtube 

https://t.co/wL7HIa6uvL https://t.co/jMD4sXwGDm",edmond mulet,0,0,0,0,116,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-19,"Carlos Pineda es NARCO según lo indico Edmond Mulet en su página de Youtube y presenta pruebas.

Fuente:
Plaza Pública 
Prensa libre 
soy 502
Y Edmond Mulet / Youtube 

https://t.co/ggybj1UYYu https://t.co/W3QUnQ2RRY",edmond mulet,0,0,0,0,70,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-19,"Carlos Pineda es NARCO según lo indico Edmond Mulet en su página de Youtube y presenta pruebas.

Fuente:
Plaza Pública 
Prensa libre 
soy 502
Y Edmond Mulet / Youtube 

https://t.co/lgfVbzGyam https://t.co/PySNXomxAO",edmond mulet,0,0,0,0,47,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-19,"Carlos Pineda es NARCO según lo indico Edmond Mulet en su página de Youtube y presenta pruebas.

Fuente:
Plaza Pública 
Prensa libre 
soy 502
Y Edmond Mulet / Youtube 

https://t.co/hq4En2yPiZ https://t.co/dLhWNrG7HM",edmond mulet,0,0,0,0,52,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-19,Siguiente en la lista: Edmond Mulet.,edmond mulet,1,0,3,0,112,neutro,otro,indiferencia,informativo,1.0,1.0,0.0,0.5,False
2023-05-19,"🗳 DEBATE ⎮ ""Si va a usar mi libro, por lo menos cómprelo"", autora cuestiona a Sandra Torres

La autora también le dedicó unas líneas a Edmond Mulet, quien aseguró no figurar en el libro.

Más detalles: https://t.co/SJFxECVpPi https://t.co/40mOEmh5F5",edmond mulet,18,20,158,3,35295,negativo,enojo,desaprobación,informativo,0.5,0.8,0.6,0.9,False
2023-05-15,Zury Ríos es la abanderada del cristifascismo racista y genocida que impera en la mente colectiva del pueblo de Guatemala. https://t.co/w4Rk53vMwy,zury rios,1,0,4,0,124,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-15,"Al ver que Zury Rios y Sandra Torres a la baja en las encuestas 👏🏻👏🏻👏🏻
Al ver que el nuevo presidente podría ser Carlos Pineda 😭😭😭
Este país llora sangre, ¿ya será oportuno empezar a pensar a que país irse? https://t.co/6eDI24MUKl",zury rios,0,0,0,0,168,negativo,tristeza,desaprobación,serio,0.5,0.8,0.7,0.9,False
2023-05-15,"MUJERES.

Entre Sandra Torres y Zury Ríos o bien entre Zury Ríos y Sandra Torres Por Quién votaría usted?

Nombre y de dónde llama.
24144810 al (( aire )) en @sonora969. https://t.co/WYcz2knQd0",zury rios,2,43,7,0,16536,neutro,otro,indiferencia,informativo,0.8,0.9,0.5,0.9,True
2023-05-15,"MUJERES.

Entre Sandra Torres y Zury Ríos o bien entre Zury Ríos y Sandra Torres Por Quién votaría usted?

Nombre y de dónde llama.
24144810 al aire en @sonora969.",zury rios,0,2,1,0,2069,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.9,False
2023-05-15,"Carlos Pineda (50 años) llama ""viejito"" a Edmond Mulet (72).
Sandra Torres (67), Manuel Conde (66), Bernardo Arévalo (64) y Zury Ríos (55).
No necesitamos al más joven. Medite y elija idoneidad, capacidad y experiencia.

@Edmondmulet 
@SandraTorresGUA 
@72_cpineda 
@manuelcondeo https://t.co/jafnsvaO7F",zury rios,3,1,3,0,467,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
2023-05-15,"La carrera presidencial se mantiene abierta, aunque en nueva encuesta Carlos Pineda superó por primera vez a Zury Ríos https://t.co/nRoZP7AjYG",zury rios,3,3,5,0,609,neutro,sorpresa,indiferencia,informativo,0.8,1.0,0.5,0.9,False
2023-05-15,"¿MÁS JOVEN ES MEJOR?
Carlos Pineda (50 años) llama ""viejito"" a Edmond Mulet (72).
Sandra Torres (67), Manuel Conde (66), Bernardo Arévalo (64) y Zury Ríos (55).
Mayoría de tiktokeros son jóvenes.
No necesitamos al más joven. Es mejor elegir idoneidad, capacidad y experiencia. https://t.co/dvqzbfFOGr",zury rios,2,4,10,0,722,neutro,otro,aprobación,informativo,0.8,0.9,0.4,0.9,False
2023-05-15,"Por favor retuitear a ZURY RÍOS, quien me bloqueó.

La candidata tiene el control total del Ministerio Público.

Hay persecución penal selectiva contra operadores de justicia y periodistas.

Ni un voto para los partidos de la violencia organizada, la corrupción y la impunidad. https://t.co/IzhJumpo6H",zury rios,57,8,61,2,1480,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-15,"CAMPAÑAS ELECTORALES | Carlos Pineda, Sandra Torres, Edmond Mulet, Zury Ríos y Manuel Conde, se presentaron en distintas partes del territorio Nacional, realizando su propaganda con actividades inusuales.  

Conoce aquí el tipo de campaña que realizaron... https://t.co/XoBf4Pdp7l",zury rios,1,9,11,1,7630,neutro,otro,informativo,serio,0.8,0.9,0.2,0.9,False
2023-05-16,Zury Ríos rechaza petición de AMLO. - Leer mas: https://t.co/mzsQPyw2fj https://t.co/w96FSlCahG,zury rios,0,0,0,0,20,negativo,enojo,desaprobación,informativo,0.5,1.0,0.5,1.0,True
2023-05-16,"Zury Ríos, respetable personaje publico de Guatemala, pone en su lugar al delincuente lopes.

Inche bi€jo metiche y  chismolero, que sh1ng@os le importa ? no puede con el país y anda de 'cvlo ardiendo'. https://t.co/3chbsRVAv1",zury rios,0,0,2,0,67,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-16,"Hay que votar por Zury Ríos, ella dijo en un tiktok que ser gai está bien.",zury rios,0,0,3,0,258,positivo,felicidad,aprobación,humorístico,0.8,0.9,0.7,0.6,False
2023-05-16,"“En Guatemala decidimos los guatemaltecos y nadie más”, ha espetado la candidata conservadora, Zury Ríos, hija del dictador y genocida Ríos Montt, al presidente López Obrador. https://t.co/fhvZgnzHpa",zury rios,15,38,71,8,7453,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
